"No.","Time","Source","Destination","Protocol","Length","Info"
"2355","19.332122","205.234.186.112","192.168.138.158","TCP","1199","80  >  51712 [PSH, ACK] Seq=733266 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2356","19.332288","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=734411 Win=64240 Len=0"
"2357","19.371587","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=734411 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2358","19.371605","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=735871 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2359","19.371608","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=737331 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2360","19.371611","205.234.186.112","192.168.138.158","TCP","1094","80  >  51712 [PSH, ACK] Seq=738791 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2361","19.371831","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=739831 Win=64240 Len=0"
"2362","19.371842","205.234.186.112","192.168.138.158","TCP","1409","80  >  51712 [PSH, ACK] Seq=739831 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2363","19.372052","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=420051 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2364","19.372061","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=421511 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2365","19.372260","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=422761 Win=64240 Len=0"
"2366","19.372756","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=422761 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2367","19.372766","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=424221 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2368","19.372935","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=425471 Win=64240 Len=0"
"2369","19.373025","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=425471 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2370","19.373033","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=426931 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2371","19.373132","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=428181 Win=64240 Len=0"
"2372","19.373350","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=428181 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2373","19.373360","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=429641 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2374","19.373468","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=430891 Win=64240 Len=0"
"2375","19.373581","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=741186 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2376","19.373587","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=742646 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2377","19.373780","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=743896 Win=64240 Len=0"
"2378","19.417766","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=743896 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2379","19.417784","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=745356 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2380","19.417787","205.234.186.112","192.168.138.158","TCP","1199","80  >  51712 [PSH, ACK] Seq=746816 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2381","19.417969","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=747961 Win=64240 Len=0"
"2382","19.417973","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=430891 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2383","19.417976","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=432351 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2384","19.418262","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=433601 Win=64240 Len=0"
"2385","19.418273","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=433601 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2386","19.418275","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=435061 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2387","19.418422","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=436311 Win=64240 Len=0"
"2388","19.418588","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=436311 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2389","19.418595","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=437771 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2390","19.418597","205.234.186.112","192.168.138.158","TCP","1199","80  >  51713 [PSH, ACK] Seq=439231 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2391","19.418695","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=440376 Win=63095 Len=0"
"2392","19.419005","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=440376 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2393","19.419758","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=441731 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2394","19.419783","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=443191 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2395","19.419928","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=444441 Win=64240 Len=0"
"2396","19.420147","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=444441 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2397","19.420155","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=445901 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2398","19.420157","205.234.186.112","192.168.138.158","TCP","1199","80  >  51713 [PSH, ACK] Seq=447361 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2399","19.420309","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=448506 Win=64240 Len=0"
"2400","19.420316","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=448506 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2401","19.420319","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=449966 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2402","19.420437","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=451216 Win=64240 Len=0"
"2403","19.420509","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=451216 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2404","19.464739","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=452571 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2405","19.464989","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=453926 Win=64240 Len=0"
"2406","19.464997","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=747961 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2407","19.464999","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=749421 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2408","19.465002","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=750881 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2409","19.465004","205.234.186.112","192.168.138.158","TCP","1094","80  >  51712 [PSH, ACK] Seq=752341 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2410","19.465219","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=753381 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2411","19.465226","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=754841 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2412","19.465459","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=756091 Win=64240 Len=0"
"2413","19.465468","205.234.186.112","192.168.138.158","TCP","1409","80  >  51712 [PSH, ACK] Seq=756091 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2414","19.466349","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=757446 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2415","19.466571","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=758906 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2416","19.466581","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=760156 Win=64240 Len=0"
"2417","19.466733","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=760156 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2418","19.466743","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=761616 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2419","19.466746","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=763076 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2420","19.466749","205.234.186.112","192.168.138.158","TCP","1094","80  >  51712 [PSH, ACK] Seq=764536 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2421","19.466885","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=765576 Win=64240 Len=0"
"2422","19.467111","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=765576 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2423","19.467123","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=767036 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2424","19.467306","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=768286 Win=64240 Len=0"
"2425","19.511450","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=768286 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2426","19.511468","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=769746 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2427","19.511471","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=771206 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2428","19.511474","205.234.186.112","192.168.138.158","TCP","1094","80  >  51712 [PSH, ACK] Seq=772666 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2429","19.511477","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=773706 Win=64240 Len=0"
"2430","19.511479","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=453926 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2431","19.511745","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=455281 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2432","19.511754","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=456741 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2433","19.511805","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=457991 Win=64240 Len=0"
"2434","19.512394","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=457991 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2435","19.512657","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=459346 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2436","19.512667","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=460806 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2437","19.512669","205.234.186.112","192.168.138.158","TCP","1199","80  >  51713 [PSH, ACK] Seq=462266 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2438","19.512860","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=463411 Win=64240 Len=0"
"2439","19.512952","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=463411 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2440","19.512957","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=773706 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2441","19.512959","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=775166 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2442","19.513208","205.234.186.112","192.168.138.158","TCP","1409","80  >  51712 [PSH, ACK] Seq=776416 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2443","19.513218","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=776416 Win=64240 Len=0"
"2444","19.557344","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=777771 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2445","19.557362","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=779231 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2446","19.557365","205.234.186.112","192.168.138.158","TCP","1199","80  >  51712 [PSH, ACK] Seq=780691 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2447","19.557579","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=781836 Win=64240 Len=0"
"2448","19.557586","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=781836 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2449","19.557589","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=783296 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2450","19.557591","205.234.186.112","192.168.138.158","TCP","1199","80  >  51712 [PSH, ACK] Seq=784756 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2451","19.557795","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=785901 Win=64240 Len=0"
"2452","19.557957","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=785901 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2453","19.557966","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=787361 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2454","19.558183","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=788611 Win=64240 Len=0"
"2455","19.559772","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=788611 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2456","19.559811","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=790071 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2457","19.559814","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=791531 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2458","19.559817","205.234.186.112","192.168.138.158","TCP","1094","80  >  51712 [PSH, ACK] Seq=792991 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2459","19.559981","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=794031 Win=64240 Len=0"
"2460","19.559987","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=794031 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2461","19.559990","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=795491 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2462","19.560304","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=796741 Win=64240 Len=0"
"2463","19.560311","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=796741 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2464","19.560314","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=798201 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2465","19.560316","205.234.186.112","192.168.138.158","TCP","1199","80  >  51712 [PSH, ACK] Seq=799661 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2466","19.560509","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=800806 Win=64240 Len=0"
"2467","19.560515","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=800806 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2468","19.560517","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=802266 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2469","19.560741","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=803516 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2470","19.560754","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=804976 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2471","19.560890","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=806226 Win=64240 Len=0"
"2472","19.560896","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=464766 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2473","19.561122","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=466121 Win=64240 Len=0"
"2474","19.604357","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=466121 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2475","19.604379","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=467581 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2476","19.604383","205.234.186.112","192.168.138.158","TCP","1199","80  >  51713 [PSH, ACK] Seq=469041 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2477","19.604821","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=470186 Win=64240 Len=0"
"2478","19.604833","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=470186 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2479","19.604836","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=471646 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2480","19.604838","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=473106 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2481","19.604841","205.234.186.112","192.168.138.158","TCP","1094","80  >  51713 [PSH, ACK] Seq=474566 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2482","19.604898","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=475606 Win=63200 Len=0"
"2483","19.605037","205.234.186.112","192.168.138.158","TCP","1409","80  >  51713 [PSH, ACK] Seq=475606 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2484","19.606402","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=806226 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2485","19.606418","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=807686 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2486","19.606421","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=809146 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2487","19.606424","205.234.186.112","192.168.138.158","TCP","1094","80  >  51712 [PSH, ACK] Seq=810606 Ack=358 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"2488","19.606670","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=811646 Win=64240 Len=0"
"2489","19.606677","205.234.186.112","192.168.138.158","TCP","1409","80  >  51712 [PSH, ACK] Seq=811646 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2490","19.606968","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=476961 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2491","19.606980","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=478421 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2492","19.606982","205.234.186.112","192.168.138.158","TCP","1199","80  >  51713 [PSH, ACK] Seq=479881 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2493","19.607120","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=481026 Win=64240 Len=0"
"2494","19.650578","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=481026 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2495","19.650596","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=482486 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2496","19.650598","205.234.186.112","192.168.138.158","TCP","1199","80  >  51713 [PSH, ACK] Seq=483946 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2497","19.650720","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=485091 Win=64240 Len=0"
"2498","19.650898","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=485091 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2499","19.650907","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=486551 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2500","19.651111","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=487801 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2501","19.651119","205.234.186.112","192.168.138.158","TCP","1304","80  >  51713 [PSH, ACK] Seq=489261 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2502","19.651253","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=490511 Win=64240 Len=0"
"2503","19.651481","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=490511 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2504","19.651490","205.234.186.112","192.168.138.158","TCP","1514","80  >  51713 [ACK] Seq=491971 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2505","19.651492","205.234.186.112","192.168.138.158","TCP","1199","80  >  51713 [PSH, ACK] Seq=493431 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2506","19.651718","192.168.138.158","205.234.186.112","TCP","60","51713  >  80 [ACK] Seq=358 Ack=494576 Win=64240 Len=0"
"2507","19.651727","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=813001 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2508","19.651730","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=814461 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2509","19.651734","205.234.186.112","192.168.138.158","TCP","1199","80  >  51712 [PSH, ACK] Seq=815921 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2510","19.652125","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=817066 Win=64240 Len=0"
"2511","19.652133","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=817066 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2512","19.652136","205.234.186.112","192.168.138.158","TCP","1304","80  >  51712 [PSH, ACK] Seq=818526 Ack=358 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"2513","19.652336","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=819776 Win=64240 Len=0"
"2514","19.654278","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=819776 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2515","19.654297","205.234.186.112","192.168.138.158","TCP","1514","80  >  51712 [ACK] Seq=821236 Ack=358 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2516","19.654300","205.234.186.112","192.168.138.158","TCP","1199","80  >  51712 [PSH, ACK] Seq=822696 Ack=358 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"2517","19.654358","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=823841 Win=64240 Len=0"
"2518","19.654652","205.234.186.112","192.168.138.158","TCP","1409","80  >  51712 [PSH, ACK] Seq=823841 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2519","19.755645","192.168.138.158","205.234.186.112","TCP","60","51712  >  80 [ACK] Seq=358 Ack=825196 Win=62885 Len=0"
"2520","20.560586","205.234.186.112","192.168.138.158","TCP","1409","80  >  51712 [PSH, ACK] Seq=825196 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"2521","20.568133","205.234.186.112","192.168.138.158","TCP","1409","80  >  51712 [PSH, ACK] Seq=826551 Ack=358 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
